Gen A	Gen B	Winner	Strength
hsa:578	hsa:572	Draw	0
hsa:578	hsa:842	Draw	0
hsa:578	hsa:2885	Gen B	13
hsa:578	hsa:5290	Gen B	5
hsa:578	hsa:5291	Gen B	5
hsa:578	hsa:5293	Gen B	5
hsa:578	hsa:5295	Gen B	5
hsa:578	hsa:5296	Gen B	5
hsa:578	hsa:8503	Gen B	5
hsa:578	hsa:6654	Gen B	12
hsa:578	hsa:6655	Gen B	12
hsa:578	hsa:3265	Gen B	10
hsa:578	hsa:4893	Gen B	10
hsa:578	hsa:5170	Gen B	6
hsa:578	hsa:51176	Gen B	5
hsa:578	hsa:6932	Gen B	5
hsa:578	hsa:6934	Gen B	5
hsa:578	hsa:83439	Gen B	5
hsa:578	hsa:595	Draw	0
hsa:578	hsa:4609	Draw	0
hsa:578	hsa:3611	Gen B	6
hsa:578	hsa:2932	Gen B	11
hsa:578	hsa:1499	Gen B	11
hsa:578	hsa:8312	Gen B	11
hsa:578	hsa:8313	Gen B	11
hsa:578	hsa:10297	Gen B	11
hsa:578	hsa:324	Gen B	11
hsa:581	hsa:10912	Gen B	2
hsa:581	hsa:1647	Gen B	2
hsa:581	hsa:4616	Gen B	2
hsa:581	hsa:1026	Draw	0
hsa:581	hsa:369	Gen B	7
hsa:581	hsa:5894	Gen B	7
hsa:581	hsa:673	Gen B	7
hsa:581	hsa:3845	Gen B	10
hsa:581	hsa:5604	Gen B	4
hsa:581	hsa:5605	Gen B	4
hsa:581	hsa:5594	Gen B	2
hsa:581	hsa:5595	Gen B	2
hsa:581	hsa:2002	Draw	0
hsa:581	hsa:1950	Gen B	21
hsa:581	hsa:1956	Gen B	20
hsa:581	hsa:10000	Gen B	5
hsa:581	hsa:207	Gen B	5
hsa:581	hsa:208	Gen B	5
hsa:581	hsa:2309	Draw	0
hsa:581	hsa:572	Draw	0
hsa:581	hsa:842	Draw	0
hsa:581	hsa:2885	Gen B	13
hsa:581	hsa:5290	Gen B	5
hsa:581	hsa:5291	Gen B	5
hsa:581	hsa:5293	Gen B	5
hsa:581	hsa:5295	Gen B	5
hsa:581	hsa:5296	Gen B	5
hsa:581	hsa:8503	Gen B	5
hsa:581	hsa:6654	Gen B	12
hsa:581	hsa:6655	Gen B	12
hsa:581	hsa:3265	Gen B	10
hsa:581	hsa:4893	Gen B	10
hsa:581	hsa:5170	Gen B	6
hsa:581	hsa:51176	Gen B	5
hsa:581	hsa:6932	Gen B	5
hsa:581	hsa:6934	Gen B	5
hsa:581	hsa:83439	Gen B	5
hsa:581	hsa:595	Draw	0
hsa:581	hsa:4609	Draw	0
hsa:581	hsa:3611	Gen B	6
hsa:581	hsa:2932	Gen B	11
hsa:581	hsa:1499	Gen B	11
hsa:581	hsa:8312	Gen B	11
hsa:581	hsa:8313	Gen B	11
hsa:581	hsa:10297	Gen B	11
hsa:581	hsa:324	Gen B	11
hsa:10912	hsa:1647	Draw	0
hsa:10912	hsa:4616	Draw	0
hsa:10912	hsa:1026	Gen A	2
hsa:10912	hsa:369	Gen B	5
hsa:10912	hsa:5894	Gen B	5
hsa:10912	hsa:673	Gen B	5
hsa:10912	hsa:3845	Gen B	8
hsa:10912	hsa:5604	Gen B	2
hsa:10912	hsa:5605	Gen B	2
hsa:10912	hsa:5594	Draw	0
hsa:10912	hsa:5595	Draw	0
hsa:10912	hsa:2002	Gen A	2
hsa:10912	hsa:1950	Gen B	19
hsa:10912	hsa:1956	Gen B	18
hsa:10912	hsa:10000	Gen B	3
hsa:10912	hsa:207	Gen B	3
hsa:10912	hsa:208	Gen B	3
hsa:10912	hsa:2309	Gen A	2
hsa:10912	hsa:572	Gen A	2
hsa:10912	hsa:842	Gen A	2
hsa:10912	hsa:2885	Gen B	11
hsa:10912	hsa:5290	Gen B	3
hsa:10912	hsa:5291	Gen B	3
hsa:10912	hsa:5293	Gen B	3
hsa:10912	hsa:5295	Gen B	3
hsa:10912	hsa:5296	Gen B	3
hsa:10912	hsa:8503	Gen B	3
hsa:10912	hsa:6654	Gen B	10
hsa:10912	hsa:6655	Gen B	10
hsa:10912	hsa:3265	Gen B	8
hsa:10912	hsa:4893	Gen B	8
hsa:10912	hsa:5170	Gen B	4
hsa:10912	hsa:51176	Gen B	3
hsa:10912	hsa:6932	Gen B	3
hsa:10912	hsa:6934	Gen B	3
hsa:10912	hsa:83439	Gen B	3
hsa:10912	hsa:595	Gen A	2
hsa:10912	hsa:4609	Gen A	2
hsa:10912	hsa:3611	Gen B	4
hsa:10912	hsa:2932	Gen B	9
hsa:10912	hsa:1499	Gen B	9
hsa:10912	hsa:8312	Gen B	9
hsa:10912	hsa:8313	Gen B	9
hsa:10912	hsa:10297	Gen B	9
hsa:10912	hsa:324	Gen B	9
hsa:1647	hsa:4616	Draw	0
hsa:1647	hsa:1026	Gen A	2
hsa:1647	hsa:369	Gen B	5
hsa:1647	hsa:5894	Gen B	5
hsa:1647	hsa:673	Gen B	5
hsa:1647	hsa:3845	Gen B	8
hsa:1647	hsa:5604	Gen B	2
hsa:1647	hsa:5605	Gen B	2
hsa:1647	hsa:5594	Draw	0
hsa:1647	hsa:5595	Draw	0
hsa:1647	hsa:2002	Gen A	2
hsa:1647	hsa:1950	Gen B	19
hsa:1647	hsa:1956	Gen B	18
hsa:1647	hsa:10000	Gen B	3
hsa:1647	hsa:207	Gen B	3
hsa:1647	hsa:208	Gen B	3
hsa:1647	hsa:2309	Gen A	2
hsa:1647	hsa:572	Gen A	2
hsa:1647	hsa:842	Gen A	2
hsa:1647	hsa:2885	Gen B	11
hsa:1647	hsa:5290	Gen B	3
hsa:1647	hsa:5291	Gen B	3
hsa:1647	hsa:5293	Gen B	3
hsa:1647	hsa:5295	Gen B	3
hsa:1647	hsa:5296	Gen B	3
hsa:1647	hsa:8503	Gen B	3
hsa:1647	hsa:6654	Gen B	10
hsa:1647	hsa:6655	Gen B	10
hsa:1647	hsa:3265	Gen B	8
hsa:1647	hsa:4893	Gen B	8
hsa:1647	hsa:5170	Gen B	4
hsa:1647	hsa:51176	Gen B	3
hsa:1647	hsa:6932	Gen B	3
hsa:1647	hsa:6934	Gen B	3
hsa:1647	hsa:83439	Gen B	3
hsa:1647	hsa:595	Gen A	2
hsa:1647	hsa:4609	Gen A	2
hsa:1647	hsa:3611	Gen B	4
hsa:1647	hsa:2932	Gen B	9
hsa:1647	hsa:1499	Gen B	9
hsa:1647	hsa:8312	Gen B	9
hsa:1647	hsa:8313	Gen B	9
hsa:1647	hsa:10297	Gen B	9
hsa:1647	hsa:324	Gen B	9
hsa:4616	hsa:1026	Gen A	2
hsa:4616	hsa:369	Gen B	5
hsa:4616	hsa:5894	Gen B	5
hsa:4616	hsa:673	Gen B	5
hsa:4616	hsa:3845	Gen B	8
hsa:4616	hsa:5604	Gen B	2
hsa:4616	hsa:5605	Gen B	2
hsa:4616	hsa:5594	Draw	0
hsa:4616	hsa:5595	Draw	0
hsa:4616	hsa:2002	Gen A	2
hsa:4616	hsa:1950	Gen B	19
hsa:4616	hsa:1956	Gen B	18
hsa:4616	hsa:10000	Gen B	3
hsa:4616	hsa:207	Gen B	3
hsa:4616	hsa:208	Gen B	3
hsa:4616	hsa:2309	Gen A	2
hsa:4616	hsa:572	Gen A	2
hsa:4616	hsa:842	Gen A	2
hsa:4616	hsa:2885	Gen B	11
hsa:4616	hsa:5290	Gen B	3
hsa:4616	hsa:5291	Gen B	3
hsa:4616	hsa:5293	Gen B	3
hsa:4616	hsa:5295	Gen B	3
hsa:4616	hsa:5296	Gen B	3
hsa:4616	hsa:8503	Gen B	3
hsa:4616	hsa:6654	Gen B	10
hsa:4616	hsa:6655	Gen B	10
hsa:4616	hsa:3265	Gen B	8
hsa:4616	hsa:4893	Gen B	8
hsa:4616	hsa:5170	Gen B	4
hsa:4616	hsa:51176	Gen B	3
hsa:4616	hsa:6932	Gen B	3
hsa:4616	hsa:6934	Gen B	3
hsa:4616	hsa:83439	Gen B	3
hsa:4616	hsa:595	Gen A	2
hsa:4616	hsa:4609	Gen A	2
hsa:4616	hsa:3611	Gen B	4
hsa:4616	hsa:2932	Gen B	9
hsa:4616	hsa:1499	Gen B	9
hsa:4616	hsa:8312	Gen B	9
hsa:4616	hsa:8313	Gen B	9
hsa:4616	hsa:10297	Gen B	9
hsa:4616	hsa:324	Gen B	9
hsa:1026	hsa:369	Gen B	7
hsa:1026	hsa:5894	Gen B	7
hsa:1026	hsa:673	Gen B	7
hsa:1026	hsa:3845	Gen B	10
hsa:1026	hsa:5604	Gen B	4
hsa:1026	hsa:5605	Gen B	4
hsa:1026	hsa:5594	Gen B	2
hsa:1026	hsa:5595	Gen B	2
hsa:1026	hsa:2002	Draw	0
hsa:1026	hsa:1950	Gen B	21
hsa:1026	hsa:1956	Gen B	20
hsa:1026	hsa:10000	Gen B	5
hsa:1026	hsa:207	Gen B	5
hsa:1026	hsa:208	Gen B	5
hsa:1026	hsa:2309	Draw	0
hsa:1026	hsa:572	Draw	0
hsa:1026	hsa:842	Draw	0
hsa:1026	hsa:2885	Gen B	13
hsa:1026	hsa:5290	Gen B	5
hsa:1026	hsa:5291	Gen B	5
hsa:1026	hsa:5293	Gen B	5
hsa:1026	hsa:5295	Gen B	5
hsa:1026	hsa:5296	Gen B	5
hsa:1026	hsa:8503	Gen B	5
hsa:1026	hsa:6654	Gen B	12
hsa:1026	hsa:6655	Gen B	12
hsa:1026	hsa:3265	Gen B	10
hsa:1026	hsa:4893	Gen B	10
hsa:1026	hsa:5170	Gen B	6
hsa:1026	hsa:51176	Gen B	5
hsa:1026	hsa:6932	Gen B	5
hsa:1026	hsa:6934	Gen B	5
hsa:1026	hsa:83439	Gen B	5
hsa:1026	hsa:595	Draw	0
hsa:1026	hsa:4609	Draw	0
hsa:1026	hsa:3611	Gen B	6
hsa:1026	hsa:2932	Gen B	11
hsa:1026	hsa:1499	Gen B	11
hsa:1026	hsa:8312	Gen B	11
hsa:1026	hsa:8313	Gen B	11
hsa:1026	hsa:10297	Gen B	11
hsa:1026	hsa:324	Gen B	11
hsa:369	hsa:5894	Draw	0
hsa:369	hsa:673	Draw	0
hsa:369	hsa:3845	Gen B	2
hsa:369	hsa:5604	Gen A	2
hsa:369	hsa:5605	Gen A	2
hsa:369	hsa:5594	Gen A	4
hsa:369	hsa:5595	Gen A	4
hsa:369	hsa:2002	Gen A	6
hsa:369	hsa:1950	Gen B	13
hsa:369	hsa:1956	Gen B	12
hsa:369	hsa:10000	Gen A	2
hsa:369	hsa:207	Gen A	2
hsa:369	hsa:208	Gen A	2
hsa:369	hsa:2309	Gen A	7
hsa:369	hsa:572	Gen A	7
hsa:369	hsa:842	Gen A	7
hsa:369	hsa:2885	Gen B	5
hsa:369	hsa:5290	Gen A	2
hsa:369	hsa:5291	Gen A	2
hsa:369	hsa:5293	Gen A	2
hsa:369	hsa:5295	Gen A	2
hsa:369	hsa:5296	Gen A	2
hsa:369	hsa:8503	Gen A	2
hsa:369	hsa:6654	Gen B	4
hsa:369	hsa:6655	Gen B	4
hsa:369	hsa:3265	Gen B	2
hsa:369	hsa:4893	Gen B	2
hsa:369	hsa:5170	Gen A	1
hsa:369	hsa:51176	Gen A	2
hsa:369	hsa:6932	Gen A	2
hsa:369	hsa:6934	Gen A	2
hsa:369	hsa:83439	Gen A	2
hsa:369	hsa:595	Gen A	7
hsa:369	hsa:4609	Gen A	7
hsa:369	hsa:3611	Gen A	1
hsa:369	hsa:2932	Gen B	4
hsa:369	hsa:1499	Gen B	4
hsa:369	hsa:8312	Gen B	4
hsa:369	hsa:8313	Gen B	4
hsa:369	hsa:10297	Gen B	4
hsa:369	hsa:324	Gen B	4
hsa:5894	hsa:673	Draw	0
hsa:5894	hsa:3845	Gen B	2
hsa:5894	hsa:5604	Gen A	2
hsa:5894	hsa:5605	Gen A	2
hsa:5894	hsa:5594	Gen A	4
hsa:5894	hsa:5595	Gen A	4
hsa:5894	hsa:2002	Gen A	6
hsa:5894	hsa:1950	Gen B	13
hsa:5894	hsa:1956	Gen B	12
hsa:5894	hsa:10000	Gen A	2
hsa:5894	hsa:207	Gen A	2
hsa:5894	hsa:208	Gen A	2
hsa:5894	hsa:2309	Gen A	7
hsa:5894	hsa:572	Gen A	7
hsa:5894	hsa:842	Gen A	7
hsa:5894	hsa:2885	Gen B	5
hsa:5894	hsa:5290	Gen A	2
hsa:5894	hsa:5291	Gen A	2
hsa:5894	hsa:5293	Gen A	2
hsa:5894	hsa:5295	Gen A	2
hsa:5894	hsa:5296	Gen A	2
hsa:5894	hsa:8503	Gen A	2
hsa:5894	hsa:6654	Gen B	4
hsa:5894	hsa:6655	Gen B	4
hsa:5894	hsa:3265	Gen B	2
hsa:5894	hsa:4893	Gen B	2
hsa:5894	hsa:5170	Gen A	1
hsa:5894	hsa:51176	Gen A	2
hsa:5894	hsa:6932	Gen A	2
hsa:5894	hsa:6934	Gen A	2
hsa:5894	hsa:83439	Gen A	2
hsa:5894	hsa:595	Gen A	7
hsa:5894	hsa:4609	Gen A	7
hsa:5894	hsa:3611	Gen A	1
hsa:5894	hsa:2932	Gen B	4
hsa:5894	hsa:1499	Gen B	4
hsa:5894	hsa:8312	Gen B	4
hsa:5894	hsa:8313	Gen B	4
hsa:5894	hsa:10297	Gen B	4
hsa:5894	hsa:324	Gen B	4
hsa:673	hsa:3845	Gen B	2
hsa:673	hsa:5604	Gen A	2
hsa:673	hsa:5605	Gen A	2
hsa:673	hsa:5594	Gen A	4
hsa:673	hsa:5595	Gen A	4
hsa:673	hsa:2002	Gen A	6
hsa:673	hsa:1950	Gen B	13
hsa:673	hsa:1956	Gen B	12
hsa:673	hsa:10000	Gen A	2
hsa:673	hsa:207	Gen A	2
hsa:673	hsa:208	Gen A	2
hsa:673	hsa:2309	Gen A	7
hsa:673	hsa:572	Gen A	7
hsa:673	hsa:842	Gen A	7
hsa:673	hsa:2885	Gen B	5
hsa:673	hsa:5290	Gen A	2
hsa:673	hsa:5291	Gen A	2
hsa:673	hsa:5293	Gen A	2
hsa:673	hsa:5295	Gen A	2
hsa:673	hsa:5296	Gen A	2
hsa:673	hsa:8503	Gen A	2
hsa:673	hsa:6654	Gen B	4
hsa:673	hsa:6655	Gen B	4
hsa:673	hsa:3265	Gen B	2
hsa:673	hsa:4893	Gen B	2
hsa:673	hsa:5170	Gen A	1
hsa:673	hsa:51176	Gen A	2
hsa:673	hsa:6932	Gen A	2
hsa:673	hsa:6934	Gen A	2
hsa:673	hsa:83439	Gen A	2
hsa:673	hsa:595	Gen A	7
hsa:673	hsa:4609	Gen A	7
hsa:673	hsa:3611	Gen A	1
hsa:673	hsa:2932	Gen B	4
hsa:673	hsa:1499	Gen B	4
hsa:673	hsa:8312	Gen B	4
hsa:673	hsa:8313	Gen B	4
hsa:673	hsa:10297	Gen B	4
hsa:673	hsa:324	Gen B	4
hsa:3845	hsa:5604	Gen A	5
hsa:3845	hsa:5605	Gen A	5
hsa:3845	hsa:5594	Gen A	7
hsa:3845	hsa:5595	Gen A	7
hsa:3845	hsa:2002	Gen A	9
hsa:3845	hsa:1950	Gen B	10
hsa:3845	hsa:1956	Gen B	9
hsa:3845	hsa:10000	Gen A	5
hsa:3845	hsa:207	Gen A	5
hsa:3845	hsa:208	Gen A	5
hsa:3845	hsa:2309	Gen A	10
hsa:3845	hsa:572	Gen A	10
hsa:3845	hsa:842	Gen A	10
hsa:3845	hsa:2885	Gen B	2
hsa:3845	hsa:5290	Gen A	5
hsa:3845	hsa:5291	Gen A	5
hsa:3845	hsa:5293	Gen A	5
hsa:3845	hsa:5295	Gen A	5
hsa:3845	hsa:5296	Gen A	5
hsa:3845	hsa:8503	Gen A	5
hsa:3845	hsa:6654	Gen B	1
hsa:3845	hsa:6655	Gen B	1
hsa:3845	hsa:3265	Draw	0
hsa:3845	hsa:4893	Draw	0
hsa:3845	hsa:5170	Gen A	4
hsa:3845	hsa:51176	Gen A	5
hsa:3845	hsa:6932	Gen A	5
hsa:3845	hsa:6934	Gen A	5
hsa:3845	hsa:83439	Gen A	5
hsa:3845	hsa:595	Gen A	10
hsa:3845	hsa:4609	Gen A	10
hsa:3845	hsa:3611	Gen A	4
hsa:3845	hsa:2932	Gen B	1
hsa:3845	hsa:1499	Gen B	1
hsa:3845	hsa:8312	Gen B	1
hsa:3845	hsa:8313	Gen B	1
hsa:3845	hsa:10297	Gen B	1
hsa:3845	hsa:324	Gen B	1
hsa:5604	hsa:5605	Draw	0
hsa:5604	hsa:5594	Gen A	1
hsa:5604	hsa:5595	Gen A	1
hsa:5604	hsa:2002	Gen A	3
hsa:5604	hsa:1950	Gen B	16
hsa:5604	hsa:1956	Gen B	15
hsa:5604	hsa:10000	Gen B	1
hsa:5604	hsa:207	Gen B	1
hsa:5604	hsa:208	Gen B	1
hsa:5604	hsa:2309	Gen A	4
hsa:5604	hsa:572	Gen A	4
hsa:5604	hsa:842	Gen A	4
hsa:5604	hsa:2885	Gen B	8
hsa:5604	hsa:5290	Gen B	1
hsa:5604	hsa:5291	Gen B	1
hsa:5604	hsa:5293	Gen B	1
hsa:5604	hsa:5295	Gen B	1
hsa:5604	hsa:5296	Gen B	1
hsa:5604	hsa:8503	Gen B	1
hsa:5604	hsa:6654	Gen B	7
hsa:5604	hsa:6655	Gen B	7
hsa:5604	hsa:3265	Gen B	5
hsa:5604	hsa:4893	Gen B	5
hsa:5604	hsa:5170	Gen B	2
hsa:5604	hsa:51176	Gen B	1
hsa:5604	hsa:6932	Gen B	1
hsa:5604	hsa:6934	Gen B	1
hsa:5604	hsa:83439	Gen B	1
hsa:5604	hsa:595	Gen A	4
hsa:5604	hsa:4609	Gen A	4
hsa:5604	hsa:3611	Gen B	2
hsa:5604	hsa:2932	Gen B	7
hsa:5604	hsa:1499	Gen B	7
hsa:5604	hsa:8312	Gen B	7
hsa:5604	hsa:8313	Gen B	7
hsa:5604	hsa:10297	Gen B	7
hsa:5604	hsa:324	Gen B	7
hsa:5605	hsa:5594	Gen A	1
hsa:5605	hsa:5595	Gen A	1
hsa:5605	hsa:2002	Gen A	3
hsa:5605	hsa:1950	Gen B	16
hsa:5605	hsa:1956	Gen B	15
hsa:5605	hsa:10000	Gen B	1
hsa:5605	hsa:207	Gen B	1
hsa:5605	hsa:208	Gen B	1
hsa:5605	hsa:2309	Gen A	4
hsa:5605	hsa:572	Gen A	4
hsa:5605	hsa:842	Gen A	4
hsa:5605	hsa:2885	Gen B	8
hsa:5605	hsa:5290	Gen B	1
hsa:5605	hsa:5291	Gen B	1
hsa:5605	hsa:5293	Gen B	1
hsa:5605	hsa:5295	Gen B	1
hsa:5605	hsa:5296	Gen B	1
hsa:5605	hsa:8503	Gen B	1
hsa:5605	hsa:6654	Gen B	7
hsa:5605	hsa:6655	Gen B	7
hsa:5605	hsa:3265	Gen B	5
hsa:5605	hsa:4893	Gen B	5
hsa:5605	hsa:5170	Gen B	2
hsa:5605	hsa:51176	Gen B	1
hsa:5605	hsa:6932	Gen B	1
hsa:5605	hsa:6934	Gen B	1
hsa:5605	hsa:83439	Gen B	1
hsa:5605	hsa:595	Gen A	4
hsa:5605	hsa:4609	Gen A	4
hsa:5605	hsa:3611	Gen B	2
hsa:5605	hsa:2932	Gen B	7
hsa:5605	hsa:1499	Gen B	7
hsa:5605	hsa:8312	Gen B	7
hsa:5605	hsa:8313	Gen B	7
hsa:5605	hsa:10297	Gen B	7
hsa:5605	hsa:324	Gen B	7
hsa:5594	hsa:5595	Draw	0
hsa:5594	hsa:2002	Gen A	1
hsa:5594	hsa:1950	Gen B	18
hsa:5594	hsa:1956	Gen B	17
hsa:5594	hsa:10000	Gen B	3
hsa:5594	hsa:207	Gen B	3
hsa:5594	hsa:208	Gen B	3
hsa:5594	hsa:2309	Gen A	2
hsa:5594	hsa:572	Gen A	2
hsa:5594	hsa:842	Gen A	2
hsa:5594	hsa:2885	Gen B	10
hsa:5594	hsa:5290	Gen B	3
hsa:5594	hsa:5291	Gen B	3
hsa:5594	hsa:5293	Gen B	3
hsa:5594	hsa:5295	Gen B	3
hsa:5594	hsa:5296	Gen B	3
hsa:5594	hsa:8503	Gen B	3
hsa:5594	hsa:6654	Gen B	9
hsa:5594	hsa:6655	Gen B	9
hsa:5594	hsa:3265	Gen B	7
hsa:5594	hsa:4893	Gen B	7
hsa:5594	hsa:5170	Gen B	4
hsa:5594	hsa:51176	Gen B	3
hsa:5594	hsa:6932	Gen B	3
hsa:5594	hsa:6934	Gen B	3
hsa:5594	hsa:83439	Gen B	3
hsa:5594	hsa:595	Gen A	2
hsa:5594	hsa:4609	Gen A	2
hsa:5594	hsa:3611	Gen B	4
hsa:5594	hsa:2932	Gen B	9
hsa:5594	hsa:1499	Gen B	9
hsa:5594	hsa:8312	Gen B	9
hsa:5594	hsa:8313	Gen B	9
hsa:5594	hsa:10297	Gen B	9
hsa:5594	hsa:324	Gen B	9
hsa:5595	hsa:2002	Gen A	1
