Gen A	Gen B	Winner	Strength
hsa:5604	hsa:5058	Gen B	1
hsa:5604	hsa:5062	Gen B	1
hsa:5604	hsa:5063	Gen B	1
hsa:5604	hsa:56924	Gen B	1
hsa:5604	hsa:57144	Gen B	1
hsa:5604	hsa:998	Gen B	2
hsa:5604	hsa:2549	Gen B	18
hsa:5604	hsa:2885	Gen A	3
hsa:5604	hsa:5781	Gen A	1
hsa:5604	hsa:1398	Gen A	1
hsa:5604	hsa:1399	Gen A	1
hsa:5604	hsa:2034	Gen B	7
hsa:5604	hsa:3091	Gen B	7
hsa:5604	hsa:405	Gen B	7
hsa:5604	hsa:9915	Gen B	7
hsa:5604	hsa:1387	Gen B	7
hsa:5604	hsa:2033	Gen B	7
hsa:5604	hsa:7039	Gen A	5
hsa:5604	hsa:5155	Gen A	5
hsa:5604	hsa:7040	Gen A	3
hsa:5604	hsa:7042	Gen A	3
hsa:5604	hsa:7043	Gen A	3
hsa:5604	hsa:7422	Gen A	5
hsa:5604	hsa:6513	Gen A	5
hsa:5604	hsa:112398	Gen B	10
hsa:5604	hsa:112399	Gen B	10
hsa:5604	hsa:54583	Gen B	10
hsa:5604	hsa:6654	Gen A	4
hsa:5604	hsa:6655	Gen A	4
hsa:5604	hsa:5906	Gen A	4
hsa:5604	hsa:5908	Gen A	4
hsa:5604	hsa:2889	Gen A	3
hsa:5604	hsa:5879	Gen B	2
hsa:5605	hsa:5594	Gen A	5
hsa:5605	hsa:5595	Gen A	5
hsa:5605	hsa:3725	Gen A	4
hsa:5605	hsa:2113	Gen A	4
hsa:5605	hsa:3082	Gen B	20
hsa:5605	hsa:4233	Gen B	19
hsa:5605	hsa:5290	Gen B	4
hsa:5605	hsa:5291	Gen B	4
hsa:5605	hsa:5293	Gen B	4
hsa:5605	hsa:5295	Gen B	4
hsa:5605	hsa:5296	Gen B	4
hsa:5605	hsa:8503	Gen B	4
hsa:5605	hsa:10000	Gen A	2
hsa:5605	hsa:207	Gen A	2
hsa:5605	hsa:208	Gen A	2
hsa:5605	hsa:572	Gen A	5
hsa:5605	hsa:10298	Gen B	1
hsa:5605	hsa:106821730	Gen B	1
hsa:5605	hsa:5058	Gen B	1
hsa:5605	hsa:5062	Gen B	1
hsa:5605	hsa:5063	Gen B	1
hsa:5605	hsa:56924	Gen B	1
hsa:5605	hsa:57144	Gen B	1
hsa:5605	hsa:998	Gen B	2
hsa:5605	hsa:2549	Gen B	18
hsa:5605	hsa:2885	Gen A	3
hsa:5605	hsa:5781	Gen A	1
hsa:5605	hsa:1398	Gen A	1
hsa:5605	hsa:1399	Gen A	1
hsa:5605	hsa:2034	Gen B	7
hsa:5605	hsa:3091	Gen B	7
hsa:5605	hsa:405	Gen B	7
hsa:5605	hsa:9915	Gen B	7
hsa:5605	hsa:1387	Gen B	7
hsa:5605	hsa:2033	Gen B	7
hsa:5605	hsa:7039	Gen A	5
hsa:5605	hsa:5155	Gen A	5
hsa:5605	hsa:7040	Gen A	3
hsa:5605	hsa:7042	Gen A	3
hsa:5605	hsa:7043	Gen A	3
hsa:5605	hsa:7422	Gen A	5
hsa:5605	hsa:6513	Gen A	5
hsa:5605	hsa:112398	Gen B	10
hsa:5605	hsa:112399	Gen B	10
hsa:5605	hsa:54583	Gen B	10
hsa:5605	hsa:6654	Gen A	4
hsa:5605	hsa:6655	Gen A	4
hsa:5605	hsa:5906	Gen A	4
hsa:5605	hsa:5908	Gen A	4
hsa:5605	hsa:2889	Gen A	3
hsa:5605	hsa:5879	Gen B	2
hsa:5594	hsa:5595	Draw	0
hsa:5594	hsa:3725	Gen A	2
hsa:5594	hsa:2113	Gen A	2
hsa:5594	hsa:3082	Gen B	17
hsa:5594	hsa:4233	Gen B	16
hsa:5594	hsa:5290	Gen B	6
hsa:5594	hsa:5291	Gen B	6
hsa:5594	hsa:5293	Gen B	6
hsa:5594	hsa:5295	Gen B	6
hsa:5594	hsa:5296	Gen B	6
hsa:5594	hsa:8503	Gen B	6
hsa:5594	hsa:10000	Draw	0
hsa:5594	hsa:207	Draw	0
hsa:5594	hsa:208	Draw	0
hsa:5594	hsa:572	Gen A	3
hsa:5594	hsa:10298	Gen B	3
hsa:5594	hsa:106821730	Gen B	3
hsa:5594	hsa:5058	Gen B	3
hsa:5594	hsa:5062	Gen B	3
hsa:5594	hsa:5063	Gen B	3
hsa:5594	hsa:56924	Gen B	3
hsa:5594	hsa:57144	Gen B	3
hsa:5594	hsa:998	Gen B	4
hsa:5594	hsa:2549	Gen B	15
hsa:5594	hsa:2885	Gen A	1
hsa:5594	hsa:5781	Gen A	4
hsa:5594	hsa:1398	Gen B	1
hsa:5594	hsa:1399	Gen B	1
hsa:5594	hsa:2034	Gen B	9
hsa:5594	hsa:3091	Gen B	9
hsa:5594	hsa:405	Gen B	9
hsa:5594	hsa:9915	Gen B	9
hsa:5594	hsa:1387	Gen B	9
hsa:5594	hsa:2033	Gen B	9
hsa:5594	hsa:7039	Gen A	3
hsa:5594	hsa:5155	Gen A	3
hsa:5594	hsa:7040	Gen A	1
hsa:5594	hsa:7042	Gen A	1
hsa:5594	hsa:7043	Gen A	1
hsa:5594	hsa:7422	Gen A	3
hsa:5594	hsa:6513	Gen A	3
hsa:5594	hsa:112398	Gen B	12
hsa:5594	hsa:112399	Gen B	12
hsa:5594	hsa:54583	Gen B	12
hsa:5594	hsa:6654	Gen A	2
hsa:5594	hsa:6655	Gen A	2
hsa:5594	hsa:5906	Gen A	2
hsa:5594	hsa:5908	Gen A	2
hsa:5594	hsa:2889	Gen A	1
hsa:5594	hsa:5879	Gen B	4
hsa:5595	hsa:3725	Gen A	2
hsa:5595	hsa:2113	Gen A	2
hsa:5595	hsa:3082	Gen B	17
hsa:5595	hsa:4233	Gen B	16
hsa:5595	hsa:5290	Gen B	6
hsa:5595	hsa:5291	Gen B	6
hsa:5595	hsa:5293	Gen B	6
hsa:5595	hsa:5295	Gen B	6
hsa:5595	hsa:5296	Gen B	6
hsa:5595	hsa:8503	Gen B	6
hsa:5595	hsa:10000	Draw	0
hsa:5595	hsa:207	Draw	0
hsa:5595	hsa:208	Draw	0
hsa:5595	hsa:572	Gen A	3
hsa:5595	hsa:10298	Gen B	3
hsa:5595	hsa:106821730	Gen B	3
hsa:5595	hsa:5058	Gen B	3
hsa:5595	hsa:5062	Gen B	3
hsa:5595	hsa:5063	Gen B	3
hsa:5595	hsa:56924	Gen B	3
hsa:5595	hsa:57144	Gen B	3
hsa:5595	hsa:998	Gen B	4
hsa:5595	hsa:2549	Gen B	15
hsa:5595	hsa:2885	Gen A	1
hsa:5595	hsa:5781	Gen A	4
hsa:5595	hsa:1398	Gen B	1
hsa:5595	hsa:1399	Gen B	1
hsa:5595	hsa:2034	Gen B	9
hsa:5595	hsa:3091	Gen B	9
hsa:5595	hsa:405	Gen B	9
hsa:5595	hsa:9915	Gen B	9
hsa:5595	hsa:1387	Gen B	9
hsa:5595	hsa:2033	Gen B	9
hsa:5595	hsa:7039	Gen A	3
hsa:5595	hsa:5155	Gen A	3
hsa:5595	hsa:7040	Gen A	1
hsa:5595	hsa:7042	Gen A	1
hsa:5595	hsa:7043	Gen A	1
hsa:5595	hsa:7422	Gen A	3
hsa:5595	hsa:6513	Gen A	3
hsa:5595	hsa:112398	Gen B	12
hsa:5595	hsa:112399	Gen B	12
hsa:5595	hsa:54583	Gen B	12
hsa:5595	hsa:6654	Gen A	2
hsa:5595	hsa:6655	Gen A	2
hsa:5595	hsa:5906	Gen A	2
hsa:5595	hsa:5908	Gen A	2
hsa:5595	hsa:2889	Gen A	1
hsa:5595	hsa:5879	Gen B	4
hsa:3725	hsa:2113	Draw	0
hsa:3725	hsa:3082	Gen B	24
hsa:3725	hsa:4233	Gen B	23
hsa:3725	hsa:5290	Gen B	9
hsa:3725	hsa:5291	Gen B	9
hsa:3725	hsa:5293	Gen B	9
hsa:3725	hsa:5295	Gen B	9
hsa:3725	hsa:5296	Gen B	9
hsa:3725	hsa:8503	Gen B	9
hsa:3725	hsa:10000	Gen B	3
hsa:3725	hsa:207	Gen B	3
hsa:3725	hsa:208	Gen B	3
hsa:3725	hsa:572	Draw	0
hsa:3725	hsa:10298	Gen B	6
hsa:3725	hsa:106821730	Gen B	6
hsa:3725	hsa:5058	Gen B	6
hsa:3725	hsa:5062	Gen B	6
hsa:3725	hsa:5063	Gen B	6
hsa:3725	hsa:56924	Gen B	6
hsa:3725	hsa:57144	Gen B	6
hsa:3725	hsa:998	Gen B	7
hsa:3725	hsa:2549	Gen B	22
hsa:3725	hsa:2885	Gen B	2
hsa:3725	hsa:5781	Gen B	3
hsa:3725	hsa:1398	Gen B	4
hsa:3725	hsa:1399	Gen B	4
hsa:3725	hsa:2034	Gen B	12
hsa:3725	hsa:3091	Gen B	12
hsa:3725	hsa:405	Gen B	12
hsa:3725	hsa:9915	Gen B	12
hsa:3725	hsa:1387	Gen B	12
hsa:3725	hsa:2033	Gen B	12
hsa:3725	hsa:7039	Draw	0
hsa:3725	hsa:5155	Draw	0
hsa:3725	hsa:7040	Gen B	2
hsa:3725	hsa:7042	Gen B	2
hsa:3725	hsa:7043	Gen B	2
hsa:3725	hsa:7422	Draw	0
hsa:3725	hsa:6513	Draw	0
hsa:3725	hsa:112398	Gen B	15
hsa:3725	hsa:112399	Gen B	15
hsa:3725	hsa:54583	Gen B	15
hsa:3725	hsa:6654	Gen B	1
hsa:3725	hsa:6655	Gen B	1
hsa:3725	hsa:5906	Gen B	1
hsa:3725	hsa:5908	Gen B	1
hsa:3725	hsa:2889	Gen B	2
hsa:3725	hsa:5879	Gen B	7
hsa:2113	hsa:3082	Gen B	24
hsa:2113	hsa:4233	Gen B	23
hsa:2113	hsa:5290	Gen B	9
hsa:2113	hsa:5291	Gen B	9
hsa:2113	hsa:5293	Gen B	9
hsa:2113	hsa:5295	Gen B	9
hsa:2113	hsa:5296	Gen B	9
hsa:2113	hsa:8503	Gen B	9
hsa:2113	hsa:10000	Gen B	3
hsa:2113	hsa:207	Gen B	3
hsa:2113	hsa:208	Gen B	3
hsa:2113	hsa:572	Draw	0
hsa:2113	hsa:10298	Gen B	6
hsa:2113	hsa:106821730	Gen B	6
hsa:2113	hsa:5058	Gen B	6
hsa:2113	hsa:5062	Gen B	6
hsa:2113	hsa:5063	Gen B	6
hsa:2113	hsa:56924	Gen B	6
hsa:2113	hsa:57144	Gen B	6
hsa:2113	hsa:998	Gen B	7
hsa:2113	hsa:2549	Gen B	22
hsa:2113	hsa:2885	Gen B	2
hsa:2113	hsa:5781	Gen B	3
hsa:2113	hsa:1398	Gen B	4
hsa:2113	hsa:1399	Gen B	4
hsa:2113	hsa:2034	Gen B	12
hsa:2113	hsa:3091	Gen B	12
hsa:2113	hsa:405	Gen B	12
hsa:2113	hsa:9915	Gen B	12
hsa:2113	hsa:1387	Gen B	12
hsa:2113	hsa:2033	Gen B	12
hsa:2113	hsa:7039	Draw	0
hsa:2113	hsa:5155	Draw	0
hsa:2113	hsa:7040	Gen B	2
hsa:2113	hsa:7042	Gen B	2
hsa:2113	hsa:7043	Gen B	2
hsa:2113	hsa:7422	Draw	0
hsa:2113	hsa:6513	Draw	0
hsa:2113	hsa:112398	Gen B	15
hsa:2113	hsa:112399	Gen B	15
hsa:2113	hsa:54583	Gen B	15
hsa:2113	hsa:6654	Gen B	1
hsa:2113	hsa:6655	Gen B	1
hsa:2113	hsa:5906	Gen B	1
hsa:2113	hsa:5908	Gen B	1
hsa:2113	hsa:2889	Gen B	2
hsa:2113	hsa:5879	Gen B	7
hsa:3082	hsa:4233	Gen B	24
hsa:3082	hsa:5290	Gen A	15
hsa:3082	hsa:5291	Gen A	15
hsa:3082	hsa:5293	Gen A	15
hsa:3082	hsa:5295	Gen A	15
hsa:3082	hsa:5296	Gen A	15
hsa:3082	hsa:8503	Gen A	15
hsa:3082	hsa:10000	Gen A	21
hsa:3082	hsa:207	Gen A	21
hsa:3082	hsa:208	Gen A	21
hsa:3082	hsa:572	Gen A	24
hsa:3082	hsa:10298	Gen A	19
hsa:3082	hsa:106821730	Gen A	19
hsa:3082	hsa:5058	Gen A	19
hsa:3082	hsa:5062	Gen A	19
hsa:3082	hsa:5063	Gen A	19
hsa:3082	hsa:56924	Gen A	19
hsa:3082	hsa:57144	Gen A	19
hsa:3082	hsa:998	Gen A	18
hsa:3082	hsa:2549	Gen B	19
hsa:3082	hsa:2885	Gen A	20
hsa:3082	hsa:5781	Gen A	16
hsa:3082	hsa:1398	Gen A	22
hsa:3082	hsa:1399	Gen A	22
hsa:3082	hsa:2034	Gen A	13
hsa:3082	hsa:3091	Gen A	13
hsa:3082	hsa:405	Gen A	13
hsa:3082	hsa:9915	Gen A	13
hsa:3082	hsa:1387	Gen A	13
hsa:3082	hsa:2033	Gen A	13
hsa:3082	hsa:7039	Gen A	25
hsa:3082	hsa:5155	Gen A	25
hsa:3082	hsa:7040	Gen A	23
hsa:3082	hsa:7042	Gen A	23
hsa:3082	hsa:7043	Gen A	23
hsa:3082	hsa:7422	Gen A	25
hsa:3082	hsa:6513	Gen A	25
hsa:3082	hsa:112398	Gen A	10
hsa:3082	hsa:112399	Gen A	10
hsa:3082	hsa:54583	Gen A	10
hsa:3082	hsa:6654	Gen A	23
hsa:3082	hsa:6655	Gen A	23
hsa:3082	hsa:5906	Gen A	23
hsa:3082	hsa:5908	Gen A	23
hsa:3082	hsa:2889	Gen A	20
hsa:3082	hsa:5879	Gen A	18
hsa:4233	hsa:5290	Gen A	14
hsa:4233	hsa:5291	Gen A	14
hsa:4233	hsa:5293	Gen A	14
hsa:4233	hsa:5295	Gen A	14
hsa:4233	hsa:5296	Gen A	14
hsa:4233	hsa:8503	Gen A	14
hsa:4233	hsa:10000	Gen A	20
hsa:4233	hsa:207	Gen A	20
hsa:4233	hsa:208	Gen A	20
hsa:4233	hsa:572	Gen A	23
hsa:4233	hsa:10298	Gen A	18
hsa:4233	hsa:106821730	Gen A	18
hsa:4233	hsa:5058	Gen A	18
hsa:4233	hsa:5062	Gen A	18
hsa:4233	hsa:5063	Gen A	18
hsa:4233	hsa:56924	Gen A	18
hsa:4233	hsa:57144	Gen A	18
hsa:4233	hsa:998	Gen A	17
hsa:4233	hsa:2549	Gen B	20
hsa:4233	hsa:2885	Gen A	19
hsa:4233	hsa:5781	Gen A	15
hsa:4233	hsa:1398	Gen A	21
hsa:4233	hsa:1399	Gen A	21
hsa:4233	hsa:2034	Gen A	12
hsa:4233	hsa:3091	Gen A	12
hsa:4233	hsa:405	Gen A	12
hsa:4233	hsa:9915	Gen A	12
hsa:4233	hsa:1387	Gen A	12
hsa:4233	hsa:2033	Gen A	12
hsa:4233	hsa:7039	Gen A	24
hsa:4233	hsa:5155	Gen A	24
hsa:4233	hsa:7040	Gen A	22
hsa:4233	hsa:7042	Gen A	22
hsa:4233	hsa:7043	Gen A	22
hsa:4233	hsa:7422	Gen A	24
hsa:4233	hsa:6513	Gen A	24
hsa:4233	hsa:112398	Gen A	9
hsa:4233	hsa:112399	Gen A	9
hsa:4233	hsa:54583	Gen A	9
hsa:4233	hsa:6654	Gen A	22
hsa:4233	hsa:6655	Gen A	22
hsa:4233	hsa:5906	Gen A	22
hsa:4233	hsa:5908	Gen A	22
hsa:4233	hsa:2889	Gen A	19
hsa:4233	hsa:5879	Gen A	17
hsa:5290	hsa:5291	Draw	0
hsa:5290	hsa:5293	Draw	0
hsa:5290	hsa:5295	Draw	0
hsa:5290	hsa:5296	Draw	0
hsa:5290	hsa:8503	Draw	0
hsa:5290	hsa:10000	Gen A	5
hsa:5290	hsa:207	Gen A	5
hsa:5290	hsa:208	Gen A	5
hsa:5290	hsa:572	Gen A	8
hsa:5290	hsa:10298	Gen A	3
hsa:5290	hsa:106821730	Gen A	3
hsa:5290	hsa:5058	Gen A	3
hsa:5290	hsa:5062	Gen A	3
hsa:5290	hsa:5063	Gen A	3
hsa:5290	hsa:56924	Gen A	3
hsa:5290	hsa:57144	Gen A	3
hsa:5290	hsa:998	Gen A	2
hsa:5290	hsa:2549	Gen B	13
hsa:5290	hsa:2885	Gen A	7
hsa:5290	hsa:5781	Gen A	5
hsa:5290	hsa:1398	Gen A	5
hsa:5290	hsa:1399	Gen A	5
hsa:5290	hsa:2034	Gen B	3
hsa:5290	hsa:3091	Gen B	3
hsa:5290	hsa:405	Gen B	3
hsa:5290	hsa:9915	Gen B	3
hsa:5290	hsa:1387	Gen B	3
hsa:5290	hsa:2033	Gen B	3
hsa:5290	hsa:7039	Gen A	9
hsa:5290	hsa:5155	Gen A	9
hsa:5290	hsa:7040	Gen A	7
hsa:5290	hsa:7042	Gen A	7
hsa:5290	hsa:7043	Gen A	7
hsa:5290	hsa:7422	Gen A	9
hsa:5290	hsa:6513	Gen A	9
hsa:5290	hsa:112398	Gen B	6
hsa:5290	hsa:112399	Gen B	6
hsa:5290	hsa:54583	Gen B	6
hsa:5290	hsa:6654	Gen A	8
hsa:5290	hsa:6655	Gen A	8
hsa:5290	hsa:5906	Gen A	8
hsa:5290	hsa:5908	Gen A	8
hsa:5290	hsa:2889	Gen A	7
hsa:5290	hsa:5879	Gen A	2
hsa:5291	hsa:5293	Draw	0
hsa:5291	hsa:5295	Draw	0
hsa:5291	hsa:5296	Draw	0
hsa:5291	hsa:8503	Draw	0
hsa:5291	hsa:10000	Gen A	5
hsa:5291	hsa:207	Gen A	5
hsa:5291	hsa:208	Gen A	5
hsa:5291	hsa:572	Gen A	8
hsa:5291	hsa:10298	Gen A	3
hsa:5291	hsa:106821730	Gen A	3
hsa:5291	hsa:5058	Gen A	3
hsa:5291	hsa:5062	Gen A	3
hsa:5291	hsa:5063	Gen A	3
hsa:5291	hsa:56924	Gen A	3
hsa:5291	hsa:57144	Gen A	3
hsa:5291	hsa:998	Gen A	2
hsa:5291	hsa:2549	Gen B	13
hsa:5291	hsa:2885	Gen A	7
hsa:5291	hsa:5781	Gen A	5
hsa:5291	hsa:1398	Gen A	5
hsa:5291	hsa:1399	Gen A	5
hsa:5291	hsa:2034	Gen B	3
hsa:5291	hsa:3091	Gen B	3
hsa:5291	hsa:405	Gen B	3
hsa:5291	hsa:9915	Gen B	3
hsa:5291	hsa:1387	Gen B	3
hsa:5291	hsa:2033	Gen B	3
hsa:5291	hsa:7039	Gen A	9
hsa:5291	hsa:5155	Gen A	9
hsa:5291	hsa:7040	Gen A	7
hsa:5291	hsa:7042	Gen A	7
hsa:5291	hsa:7043	Gen A	7
hsa:5291	hsa:7422	Gen A	9
hsa:5291	hsa:6513	Gen A	9
hsa:5291	hsa:112398	Gen B	6
hsa:5291	hsa:112399	Gen B	6
hsa:5291	hsa:54583	Gen B	6
hsa:5291	hsa:6654	Gen A	8
hsa:5291	hsa:6655	Gen A	8
hsa:5291	hsa:5906	Gen A	8
hsa:5291	hsa:5908	Gen A	8
hsa:5291	hsa:2889	Gen A	7
hsa:5291	hsa:5879	Gen A	2
hsa:5293	hsa:5295	Draw	0
hsa:5293	hsa:5296	Draw	0
hsa:5293	hsa:8503	Draw	0
hsa:5293	hsa:10000	Gen A	5
hsa:5293	hsa:207	Gen A	5
hsa:5293	hsa:208	Gen A	5
hsa:5293	hsa:572	Gen A	8
hsa:5293	hsa:10298	Gen A	3
hsa:5293	hsa:106821730	Gen A	3
hsa:5293	hsa:5058	Gen A	3
hsa:5293	hsa:5062	Gen A	3
hsa:5293	hsa:5063	Gen A	3
hsa:5293	hsa:56924	Gen A	3
hsa:5293	hsa:57144	Gen A	3
hsa:5293	hsa:998	Gen A	2
hsa:5293	hsa:2549	Gen B	13
hsa:5293	hsa:2885	Gen A	7
hsa:5293	hsa:5781	Gen A	5
hsa:5293	hsa:1398	Gen A	5
hsa:5293	hsa:1399	Gen A	5
hsa:5293	hsa:2034	Gen B	3
hsa:5293	hsa:3091	Gen B	3
hsa:5293	hsa:405	Gen B	3
hsa:5293	hsa:9915	Gen B	3
hsa:5293	hsa:1387	Gen B	3
hsa:5293	hsa:2033	Gen B	3
hsa:5293	hsa:7039	Gen A	9
hsa:5293	hsa:5155	Gen A	9
hsa:5293	hsa:7040	Gen A	7
hsa:5293	hsa:7042	Gen A	7
hsa:5293	hsa:7043	Gen A	7
hsa:5293	hsa:7422	Gen A	9
hsa:5293	hsa:6513	Gen A	9
hsa:5293	hsa:112398	Gen B	6
hsa:5293	hsa:112399	Gen B	6
hsa:5293	hsa:54583	Gen B	6
hsa:5293	hsa:6654	Gen A	8
